question_text,prediction,ground_truths,generated_text,correctness,EccentricityUncertainty,PTrue_VLM,Entropy,PRelevant_VLM,LARS_BASE,llava_evqa_bm25,llava_evqa_bm25_with_context,llava_evqa_rerank,llava_evqa_rerank_with_context,llava_evqa_eva_clip,llava_evqa_eva_clip_with_context,qwen_evqa_bm25,qwen_evqa_bm25_with_context,qwen_evqa_rerank,qwen_evqa_rerank_with_context,qwen_evqa_eva_clip,qwen_evqa_eva_clip_with_context,llava_infoseek_bm25,llava_infoseek_bm25_with_context,llava_infoseek_rerank,llava_infoseek_rerank_with_context,llava_infoseek_eva_clip,llava_infoseek_eva_clip_with_context,qwen_infoseek_bm25,qwen_infoseek_bm25_with_context,qwen_infoseek_rerank,qwen_infoseek_rerank_with_context,qwen_infoseek_eva_clip,qwen_infoseek_eva_clip_with_context,Image_Perturbation
In what year did this lighthouse get a foghorn?,1900,['1922'],"['2002', '1922', '1856', '1902', 'Unknown', '1575', '1914', '1890', '1987', '1900']",0,-8.618056324131793,0.970831798442232,-0.9699396451845436,0.1074780379957493,0.0307668689638376,0.004499137867242,0.0054061044938862,0.0033820834942162,0.0450433157384395,0.0013696678215637,0.0214689970016479,0.0010299599962309,0.0015104804188013,0.0008835723274387,0.004217910580337,0.0008735953015275,0.0079451464116573,0.0095292329788208,0.0414685830473899,0.0016532581066712,0.0120559763163328,0.0185934547334909,0.0076324194669723,0.0013980716466903,0.0009721997193992,0.0025367853231728,0.0010064786765724,0.001888254773803,0.0025558331981301,0.029205322265625
What are this plant with extra petals called?,Daffodil,"[""'double' forms""]","['Daphne', 'Pansy', 'Lilac', 'Carnation', 'Lily', 'Trillium', 'Calla lily', 'Daffodil', 'Tulip', 'Venus flytrap']",0,-8.873854178506734,0.9677849636935092,-1.1252599987370195,0.1366633912093437,0.0952545925974845,0.0067507135681807,0.0026868861168622,0.0108836060389876,0.0128902662545442,0.0286007020622491,0.0105572361499071,0.0012129954993724,0.0013117233756929,0.0016629977617412,0.0130962254479527,0.0018780436366796,0.0007698231493122,0.0013068619882687,0.0140611948445439,0.0008906250004656,0.0505626797676086,0.0148914214223623,0.0048185866326093,0.002297930419445,0.0049159587360918,0.0041425041854381,0.0053024878725409,0.0007618516101501,0.2224860787391662,0.4208984375
Who designed this church?,Architect,['William Hague'],"['Architect', 'Architect', 'God', 'Architect', 'Church', 'Architect', 'Architect', 'Architect', 'Architect', 'Architect']",0,-2.0631628611622213,0.9889606171391264,-0.5780909730199104,0.0692576358507948,0.9796200394630432,0.0038762656040489,0.1057402864098548,0.0172342862933874,0.1452081054449081,0.7771112322807312,0.3109087646007538,0.1898320466279983,0.0249426141381263,0.1668828874826431,0.1039004698395729,0.1150504201650619,0.0911173373460769,0.000719453790225,0.0440405346453189,0.0005948506295681,0.0578022077679634,0.000803762988653,0.0171620156615972,0.1519890129566192,0.0617652051150798,0.0821528881788253,0.2697498500347137,0.0109935868531465,0.4331816732883453,0.3466796875
How many varieties of this plant have been proposed?,10,['Several'],"['2', '2', '10', '1', '7', '2', '7', '25', '125', '3']",0,-7.457465228938867,0.968819221811926,-0.9499453522637488,0.0863610297053951,0.0596271157264709,0.0018043057061731,0.0010919433552771,0.0033503088634461,0.0040049068629741,0.0033015308436006,0.0038144453428685,0.0006654882454313,0.0037770424969494,0.0009569036774337,0.0066307773813605,0.0009755340288393,0.0031908263918012,0.0079813580960035,0.0568862147629261,0.0076495977118611,0.0167305935174226,0.0059906654059886,0.0022922167554497,0.0013020433252677,0.0032212026417255,0.0024738479405641,0.0014975550584495,0.0035117485094815,0.0046485546045005,0.02215576171875
How often are exhibitions held at this museum?,Monthly,['annual'],"['2 years', 'Monthly', 'Frequent', 'Twice a week', 'Weekly', 'Daily', 'Yearly', 'Monthly', 'Monthly', 'Daily']",0,-5.962935807299813,0.9591406714511757,-1.094085672267247,0.1113237673913057,0.4588359296321869,0.1016173064708709,0.1724243015050888,0.0524808019399642,0.2345114350318908,0.0447300784289836,0.1808320879936218,0.0292302574962377,0.1118468567728996,0.0769020989537239,0.122665174305439,0.0210037436336278,0.1319670379161834,0.0009355310467071,0.0051071080379188,0.0024593858979642,0.0124847488477826,0.0060247122310101,0.0050261714495718,0.001578583731316,0.0028077089227735,0.0025821689050644,0.0010832181433215,0.0094940587878227,0.0073435707017779,0.151611328125
What type of jungle is this fountain described as?,Tropical,['Glass and concrete'],"['Amazonian', 'American', 'Hedge', 'Asian', 'Amazon', 'Tropical', 'Central', 'Palm', 'Tropical', 'Tropical']",0,-6.04087883672911,0.9895417659699904,-1.5606571251992136,0.1407264280327653,0.4174554049968719,0.0950163900852203,0.0070553221739828,0.0717247277498245,0.0095362979918718,0.0257561318576335,0.045241855084896,0.0452454984188079,0.0459551624953746,0.0537656843662261,0.0577326640486717,0.1054962202906608,0.0830646529793739,0.0007512479787692,0.0068824863992631,0.0005420994712039,0.0204696021974086,0.0008192635723389,0.001596859190613,0.0012902601156383,0.0727397948503494,0.0016688235336914,0.0035640953574329,0.0007615833892486,0.0459491275250911,0.2354736328125
How many kilometers west of singaraja does this beach stretch?,10,['5'],"['20', '5', '15', '50', '6', '5', '200', '125', '30', '10']",0,-8.854377448471462,0.9412783720050456,-0.9681215774764615,0.0930144892106634,0.1034426912665367,0.0053796283900737,0.0014063422568142,0.0051238723099231,0.0163151454180479,0.0095252329483628,0.0039004373829811,0.0008674497366882,0.003910198342055,0.0019053465221077,0.0013849653769284,0.0022660053800791,0.0049417354166507,0.0069135869853198,0.0255875680595636,0.0044974335469305,0.0184087250381708,0.0040536429733037,0.0026530681643635,0.0019452326232567,0.0011006073327735,0.0035593395587056,0.0009672563755884,0.001850982545875,0.0024564713239669,0.070068359375
How many holes does each of the two courses at this golf course have?,9,['18'],"['27', '18', '9', '9', '9', '9', '9', '9', '9', '9']",0,-3.16227766016838,0.9514152296421295,-0.3404722313862294,0.143361937846848,0.5492701530456543,0.0055546299554407,0.0016815380658954,0.0139195034280419,0.0140303298830986,0.1750522702932357,0.0330402590334415,0.0049354131333529,0.0188007317483425,0.0055258828215301,0.0064889583736658,0.0496549606323242,0.0205927249044179,0.1309806257486343,0.136021688580513,0.1600800901651382,0.051798265427351,0.3249407410621643,0.0157638918608427,0.0142152793705463,0.0051562781445682,0.020291730761528,0.0017755766166374,0.0748291462659835,0.0183441787958145,0.021331787109375
Is the site of this barrow owned privately or publicly?,Privately,['privately'],"['Privately', 'Privately', 'Private', 'Private', 'Privately', 'Private', 'Privately', 'Privately', 'Privately', 'Privately']",1,-0.0040194454643266,0.9897833828082409,-0.4086383247515187,0.1348076609696161,0.9235300421714784,0.9830358624458312,0.8976454734802246,0.7791013717651367,0.4215385913848877,0.8563023209571838,0.751643717288971,0.8571279048919678,0.3250699937343597,0.8394128680229187,0.6720609068870544,0.2041447758674621,0.4163151979446411,0.0030523836612701,0.0684452503919601,0.0035273232497274,0.1882465779781341,0.0944358110427856,0.1284017413854599,0.0040217046625912,0.0017901933752,0.0076921479776501,0.0082863885909318,0.0505056977272033,0.2584784626960754,0.1507568359375
What type of campaign did labour run from this building in 1997?,Election,['General Election'],"['Election', 'Political', 'Election', 'Election', 'Election', 'Advertisement', '1997', 'Win', 'Political', 'Election']",0,-0.0463112079838078,0.983340405058021,-0.9150198796391488,0.0882365171509513,0.8120161890983582,0.2824576795101166,0.1438851803541183,0.144513264298439,0.5745031833648682,0.1439303755760193,0.303846150636673,0.0083397682756185,0.0800423771142959,0.0209213495254516,0.1817547678947448,0.0073734610341489,0.1127801835536956,0.0015678229974582,0.2038678675889969,0.0024023971054702,0.0507225133478641,0.0147239156067371,0.0145380655303597,0.0188381616026163,0.04151102155447,0.0237399563193321,0.0207141153514385,0.0092111323028802,0.2603485882282257,0.04656982421875
"Outside of north africa, where else can you find this plant?",South africa,['Europe'],"['South america', 'Pole', 'Amazon', 'New zealand', 'Asia', 'Central africa', 'Australia', 'North america and australia', 'Algeria', 'Pacific']",0,-7.61282443952405,0.92756230412303,-1.74787703686549,0.16118615938344,0.4788616299629211,0.007114281412214,0.0132400663569569,0.0216850284487009,0.0141031732782721,0.0627141371369361,0.0251667685806751,0.0030502323061227,0.0006301500252448,0.0099683869630098,0.001277515781112,0.0015339172678068,0.0010799951851367,0.0335365794599056,0.0577988438308239,0.0005785244284197,0.0208979398012161,0.1405224204063415,0.0208192504942417,0.0008347199764102,0.0009605266968719,0.0019030193798244,0.0008740082848817,0.000962447724305,0.028170546516776,0.03448486328125
Is this plant present or absent in the mediterranean basin?,Present,['present'],"['No', 'Present', 'Present', 'Present', 'Present', 'Yes', 'Yes', 'Present', 'No', 'Yes']",1,-2.5113324739344587,0.9828753729536672,-0.5313054780223563,0.0811286794232708,0.9466527104377748,0.8983559608459473,0.7393918633460999,0.6651723384857178,0.8055222630500793,0.9673671126365662,0.831638753414154,0.9573765397071838,0.684982419013977,0.8929081559181213,0.9186874032020568,0.8561715483665466,0.8192580938339233,0.0074214814230799,0.2170538753271103,0.0010100858053192,0.1255951076745987,0.0607194676995277,0.0686930119991302,0.0047961291857063,0.2110802382230758,0.0059413197450339,0.0583507418632507,0.0033286707475781,0.661149263381958,0.45849609375
Where in malaysia can one find this insect?,Rainforest,['Peninsular Malaysia'],"['Patch', 'Swamp', 'Forrest', 'Rainforest', 'Rainforest', 'Rainforest', 'Forest', 'Tropical forest', 'Rainforest', 'Malaysia']",0,-5.04761207297511,0.9854508104828014,-1.013341228617355,0.1072683248174805,0.2226637452840805,0.0086609600111842,0.030464643612504,0.0232444684952497,0.0134877655655145,0.0094995573163032,0.021759433671832,0.0011500874534249,0.0106243547052145,0.0013351248344406,0.044882271438837,0.0014101396081969,0.0122250905260443,0.0008964642765931,0.0109208086505532,0.0008248345111496,0.0547628626227378,0.0046018054708838,0.0087006893008947,0.0008339853375218,0.0011055140057578,0.00174388254527,0.0008697651210241,0.0008488281746394,0.0487461946904659,0.0635986328125
What part of north america is this plant native to?,Northeast,['western'],"['East', 'Southeast', 'East', 'Canada', 'Midwest', 'Southeast', 'Northeast', 'Southeast', 'Rocky mountain', 'Northwest']",0,-5.238646531320539,0.9760304692042284,-1.0237982871825806,0.1551626666663482,0.5426421761512756,0.0460926219820976,0.00943632889539,0.0875837355852127,0.0335351563990116,0.0946719422936439,0.0201526060700416,0.0070393751375377,0.006832621525973,0.0101426411420106,0.0389267615973949,0.0080026760697364,0.0066627110354602,0.0009172417921945,0.0573095194995403,0.0007619347306899,0.0506711043417453,0.0031314045190811,0.0087843798100948,0.0010014771251007,0.0117440689355134,0.0023216388653963,0.0201010107994079,0.0014404064277186,0.1630788743495941,0.1356201171875
"In addition to brazil, mexico, the u.s. and canada, where else can you find this insect?",Africa,['Panama'],"['United states', 'Asia', 'Usa', 'Haiti', 'Jamaica', 'Africa', 'Brazil', 'Jamaica', 'Antarctica', 'California']",0,-7.497737303220809,0.8894184115759556,-1.685304100663052,0.1141865373856091,0.3876141905784607,0.0608926452696323,0.0542075671255588,0.0747240558266639,0.0340327508747577,0.0406756252050399,0.0476789437234401,0.2431027293205261,0.2320564836263656,0.0504305846989154,0.6745615005493164,0.1199204623699188,0.0615114718675613,0.0019761878065764,0.0081433281302452,0.0194255225360393,0.0214407928287982,0.0074005159549415,0.001302145072259,0.0103526739403605,0.0326785519719123,0.0211176685988903,0.0301334504038095,0.0022032673005014,0.0120044713839888,0.0816650390625
Where does the native range of this bird end?,Alaska,['the Caribbean'],"['Canada', 'Canada', 'Alaska', 'North america', 'USA', 'Asia', 'Central america', 'Alaska', 'Alaska', 'Alaska']",0,-4.644503342250445,0.9802692712124418,-1.1009204615431372,0.1175813317195654,0.7868563532829285,0.0037768126931041,0.0158577840775251,0.0450091883540153,0.0741744041442871,0.0823771879076957,0.0296135768294334,0.0289315115660429,0.0142664406448602,0.0263539105653762,0.0207177232950925,0.1046553552150726,0.0321643389761447,0.0043264189735054,0.1040110737085342,0.0115220807492733,0.121072918176651,0.099513754248619,0.1092135161161422,0.0617106258869171,0.0384121090173721,0.0838222503662109,0.0543190315365791,0.067764513194561,0.5665700435638428,0.08721923828125
"To ensure fertilization, this plant's morphology is well adapted to the proboscis of what?",Bee,['Lepidoptera'],"['Butterfly', 'Bee', 'Bee', 'Butterfly', 'Bee', 'Bee', 'Bee', 'Bee', 'Butterfly', 'Bee']",0,-2.8982753492378883,0.9866394328457584,-0.3014499901110563,0.0835406553666116,0.2787960469722748,0.3790320754051208,0.0398828461766243,0.3365629613399505,0.1491082459688186,0.0815199762582779,0.0998047366738319,0.1057527735829353,0.2320048362016677,0.0854305997490882,0.2170392721891403,0.2790079414844513,0.1252310574054718,0.0058990437537431,0.1349480897188186,0.0131756076589226,0.0989206656813621,0.0586397796869277,0.0190350227057933,0.0028983252122998,0.003028801176697,0.0127126621082425,0.0099748596549034,0.0022847708314657,0.2307742238044738,0.279296875
"Along with courage and beauty, what did warrior-based native american tribes admire about this bird?",Wisdom,['strength'],"['It is a symbol of protection', 'Wisdom', 'Strength', 'Strength', 'Strength', 'Survival', 'Agility', 'Talon', 'Talent', 'Power']",0,-5.058372953750808,0.9731157934327288,-1.3530917729373046,0.1213137638466268,0.5293404459953308,0.8691158294677734,0.0424577258527278,0.0815508365631103,0.2413123548030853,0.2662635147571563,0.0278171375393867,0.1556537300348281,0.2552767097949981,0.1105429306626319,0.2535476684570312,0.4006433188915252,0.0502057559788227,0.0109933018684387,0.0397486612200737,0.0763938501477241,0.1559440642595291,0.053076583892107,0.5128620862960815,0.2086892426013946,0.0173346400260925,0.1683827042579651,0.0198409110307693,0.1629518717527389,0.0616815648972988,0.0572509765625
What was this memorial done by the community?,Fountain,['erected'],"['Put up', 'Construct', 'Fountain', 'Statue', 'Fountain', 'Fountain', 'Build', 'Bronze', 'Erect memorial', 'Water fountain']",0,-2.9976340298383266,0.9910301563021676,-1.3281365510277583,0.1155325321550464,0.7312154769897461,0.0104043176397681,0.0075707789510488,0.0174835231155157,0.0082764420658349,0.0183416027575731,0.0363801568746566,0.0281863715499639,0.0052423509769141,0.0384631417691707,0.0235169194638729,0.050602737814188,0.0160816367715597,0.0037547000683844,0.002867012983188,0.002738639479503,0.0036649270914494,0.0168670397251844,0.0036357345525175,0.016865262761712,0.0051894788630306,0.0207651797682046,0.0016452168347314,0.0045502632856369,0.0359854362905025,0.254638671875
How are the wings of the female of this moth?,Large,['elongated'],"['Fold up', 'Puffed', 'Hairy', 'Flapping', 'Long', 'Flapped', 'Short', 'Unknown', 'Large', 'Big']",0,-5.207760548561497,0.9866168507197116,-1.6583626941719558,0.2749913531227261,0.3307996690273285,0.0544155426323413,0.4680094122886657,0.037200640887022,0.1119414791464805,0.0208086241036653,0.1341765224933624,0.0026379090268164,0.0195932313799858,0.0072565791197121,0.070974662899971,0.0082226051017642,0.12428829818964,0.0011593783274292,0.3292412459850311,0.0044636796228587,0.1766416579484939,0.0013225972652435,0.0576497912406921,0.0026500697713345,0.0100997267290949,0.0230929628014564,0.0913290455937385,0.0022447127848863,0.2274456769227981,0.0811767578125
What does seven-mile this street connect to in the west?,Highway,['Huqiu'],"['Highway', 'Las vegas', 'Highway', 'San francisco', 'Highway', 'Highway', 'Highway', '7ml street', 'Highway', 'LA']",0,-3.844243868994378,0.9844814148965532,-1.279104683452169,0.0676532844442934,0.5459643602371216,0.0173305198550224,0.0312512293457984,0.0401231385767459,0.0863306373357772,0.0058346451260149,0.0325249880552291,0.0314666964113712,0.1596138924360275,0.0426535196602344,0.3238207995891571,0.014835906215012,0.0609360672533512,0.0012284367112442,0.0048103276640176,0.0015417167451232,0.0098234908655285,0.0008939278777688,0.0021173402201384,0.0022006898652762,0.0601243078708648,0.0386830866336822,0.0967506617307663,0.0137843796983361,0.3590056002140045,0.097900390625
When did reidar halvorsen serve as acting commanding officer of this fortress?,1940,['14.12.1995 - 07.02.1997'],"['2002', '1942', '1956', '2002', 'Unknown', '25 MAY 1941', '1980', '150775', '2008', 'During war']",0,-6.471348338507563,0.93318404876546,-1.2312416401381294,0.1041712864017915,0.0169072393327951,0.0034543457441031,0.0017150089843198,0.0040809763595461,0.0090295374393463,0.0036523980088531,0.0055101728066802,0.0007010861882008,0.0006746879662387,0.0007831674884073,0.0013544067041948,0.0007825594511814,0.0023848756682127,0.006458522286266,0.0311440918594598,0.0106317764148116,0.0134298661723732,0.0268579330295324,0.0018887689802795,0.0009611996356397,0.0007700634887441,0.0011977518443018,0.0008117422112263,0.0008749956614337,0.0013374831760302,0.0859375
What is this plant to xanthomonas campestris?,Yes,['a host'],"[""It doesn't have flowers"", 'Tomato', 'Yea', 'Flower', 'Ben', 'Fungus', 'Pathogen', 'Yes', 'Cabbage', 'Pathogen']",0,-5.598501380458735,0.97795356383066,-1.7758666478881855,0.1710798281713425,0.888818621635437,0.0015429946361109,0.0010941221844404,0.0031524028163403,0.0030170085374265,0.0009425903554074,0.001322204247117,0.0021934227552264,0.0126536795869469,0.0012754858471453,0.0082440664991736,0.0020431205630302,0.0070338645018637,0.0036077986005693,0.0165277291089296,0.0394338853657245,0.0125066135078668,0.1419245302677154,0.0155954360961914,0.0088826026767492,0.1607874631881714,0.1353476643562317,0.142170637845993,0.0180181879550218,0.0765260830521583,0.07244873046875
What is the relationship between agave deserti and this plant?,Related,['related'],"['Relatives', 'Relatives', 'Parent', 'Relative', 'Related', 'Deserti', 'Same', 'No', 'Same', 'Relate']",1,-3.6837206495319976,0.9192211756912352,-1.531782250253794,0.1934805816070467,0.3898135125637054,0.7680841684341431,0.238176479935646,0.1486958712339401,0.3800943195819855,0.5554163455963135,0.1845747828483581,0.1217699646949768,0.0100016137585043,0.0715094059705734,0.1697668433189392,0.2286096513271331,0.0611314848065376,0.001188272726722,0.0337149761617183,0.0039381315000355,0.0218533165752887,0.0156337991356849,0.0085808355361223,0.0054943426512181,0.0013790334342047,0.0132006965577602,0.002001617103815,0.0037673318292945,0.0142006874084472,0.2310791015625
Is dicksonia antarctica similar or dissimilar to this plant?,Yes,['similar'],"['Similar', 'Yes', 'Yes', 'Dissimilar', 'Similar', 'Similar', 'Aside', 'Yes', 'Dissilar', 'Similar']",0,-2.6634410612959094,0.9848720642326876,-1.0872648240881972,0.1486367305381225,0.9116997718811036,0.0018548754742369,0.0013760842848569,0.0036477474495768,0.0032866750843822,0.00132891186513,0.0013928090920671,0.0063394741155207,0.0270468555390834,0.0054748458787798,0.011560040526092,0.0035640243440866,0.0367495454847812,0.0076266834512352,0.1821197420358657,0.0026866167318075,0.1645380109548568,0.1426601409912109,0.0508853793144226,0.0077298888936638,0.2389819025993347,0.0233440548181533,0.1790837794542312,0.0101357251405715,0.2311079949140548,0.2998046875
Where are the popular cultivars of this plant located?,Garden,['China'],"['Pond', 'Swamp', 'Garden', 'Aquascapes', 'Aquafit', 'Around pond', 'Home', 'Around pond', 'GARDEN CENTER', 'Greenhouse']",0,-6.736388496526224,0.9811671454859832,-1.5609653074609209,0.1104574389603643,0.5498443841934204,0.0020456702914088,0.032261025160551,0.0083181653171777,0.0093812476843595,0.00339384842664,0.0037697269581258,0.0308208838105201,0.1143868714570999,0.0205372255295515,0.287153035402298,0.0306304041296243,0.1197058111429214,0.0006407583714462,0.0013814244884997,0.0005619940930046,0.0084481388330459,0.0007924251258373,0.0008386999252252,0.0009986611548811,0.0142559176310896,0.0038014755118638,0.0313058160245418,0.0009254051255993,0.0105689279735088,0.208251953125
Does this plant occur in the western and central mediterranean?,Yes,['occurs'],"['No', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']",0,-1.897366596101028,0.9765816673787776,-0.1868681061598181,0.0898012620287917,0.926176369190216,0.0021639398764818,0.0016651223413646,0.003792158095166,0.0032203989103436,0.0012989832321181,0.0015709483996033,0.0112735815346241,0.0155262779444456,0.004728817846626,0.0082619180902838,0.0035385836381465,0.0667086020112037,0.0122904432937502,0.3093570172786712,0.0029924004338681,0.2684713900089264,0.1966095566749572,0.2506490647792816,0.0022893755231052,0.144780158996582,0.0118912933394312,0.2466755956411361,0.0092800389975309,0.3937380015850067,0.30615234375
What year was this church finished?,1800,['1687'],"['2000', '1852', '1756', '1700', 'Unknown', '1555', '1410', '1800', '1887', '1900']",0,-9.486832980505136,0.9703578751914836,-0.9062611193056606,0.1029576541546059,0.0446758233010768,0.0023710150271654,0.0022393800318241,0.0024040499702095,0.0079830046743154,0.0522298030555248,0.0237150359898805,0.0012124762870371,0.0012778820237144,0.0014081185217946,0.0020602215081453,0.001570401713252,0.0025396042037755,0.0060278205201029,0.0341168418526649,0.0026094699278473,0.0135257393121719,0.0142713384702801,0.0040580960921943,0.0012765262508764,0.0010584596311673,0.0024134940467774,0.0026840053033083,0.0014014068292453,0.0018620056798681,0.055999755859375
What is the status of this plant in the americas?,Invasive,['native'],"['Native', 'Invasive', 'Exotic', 'Extinct', 'Abundance', 'Native', 'Threatened', 'Native', 'Native', 'Invasive']",0,-5.227656183926359,0.945222008718969,-1.0954325769857192,0.0748853594891343,0.5600547790527344,0.0027109382208436,0.1156149432063102,0.0188280548900365,0.1254933476448059,0.1738734692335128,0.1534081995487213,0.0069063981063663,0.0161727089434862,0.0023992015048861,0.1605065762996673,0.0534311421215534,0.1220100671052932,0.0051216827705502,0.1918710023164749,0.002529936376959,0.1834029853343963,0.0345797762274742,0.0345386192202568,0.004055549390614,0.002428162144497,0.0056986045092344,0.0014250156236812,0.0015528558287769,0.3232185542583465,0.30517578125
"What classification of weed is this plant listed as in Iowa, Michigan, and Washington?",Noxious,['noxious'],"['Noxious', 'Puffs', 'Poison', 'Noxious', 'Perennial', 'Non native', 'Noxious weed', 'Weed', 'Noxious', 'Invasive']",1,-2.733478700689905,0.982560476160468,-1.2501759811207498,0.0730079090902825,0.467846006155014,0.4096053540706634,0.0105041563510894,0.0236037597060203,0.0043866308405995,0.2091827690601349,0.0024820689577609,0.0006612608558498,0.0003421568835619,0.0008895056089386,0.003318905364722,0.0017328958492726,0.000547262490727,0.0025156671181321,0.0045478143729269,0.0068849772214889,0.0100056892260909,0.0061080958694219,0.0036829349119216,0.0007907274994067,0.0007358399452641,0.0012156923767179,0.0007796821882948,0.000762777053751,0.0253528766334056,0.1055908203125
Who described this plant?,Scientist,['J.A.Guim'],"['No one', 'Darwin', 'God', 'Poet', 'Darwin', 'Scientist', 'Native american', 'Lewis', 'Flowers', 'Person']",0,-7.469328737670395,0.9760006835726268,-1.604525483638281,0.104374944765925,0.4419335722923279,0.0029527572914958,0.0026953106280416,0.0057470989413559,0.002390093402937,0.0153475906699895,0.0038743990007787,0.0047802692279219,0.0556161552667617,0.010756847448647,0.0354947373270988,0.0057233176194131,0.0251603852957487,0.0007562609389424,0.0059601897373795,0.0007850452093407,0.0157865826040506,0.001591587322764,0.0048139612190425,0.0010912711732089,0.0176745988428592,0.0046526822261512,0.017681123688817,0.0009417936671525,0.0235572420060634,0.1331787109375
What is another name for this plant?,Weed,['field pepperwort'],"['Dandelion', 'Grass', 'Lilac', 'Sunflower', 'Fern', 'Wildflower', 'Lamb', 'Flowers', 'Fern', 'Weed']",0,-8.257299943499817,0.9391837419156,-1.5454127148096448,0.1033606190195029,0.1932571530342102,0.0020049987360835,0.0106340777128934,0.004071953240782,0.0096485996618866,0.0125867743045091,0.010228176601231,0.0018934158142656,0.0308771524578332,0.0015331110917031,0.0129982838407158,0.0014674243284389,0.0092896940186619,0.0012011679355055,0.0036485635209828,0.0016087183030322,0.0121690183877944,0.0047953855246305,0.0065516922622919,0.0008964514127001,0.01393115054816,0.0039746551774442,0.0096419090405106,0.0014192570233717,0.0374518148601055,0.316162109375
What is it called when the young of this bird leave the nest shortly after birth?,Fledge,['nidifugous'],"['Fledging', 'Fledged', 'Hatch', 'Fledge', 'Fledge', 'Fledge', 'Hatch', 'Fledge', 'Fledge', 'Fledge']",0,-2.5290237253269323,0.986767407990134,-0.4863819269492523,0.1394949941631072,0.7485055327415466,0.0386961586773395,0.0892135649919509,0.0760708376765251,0.1454226821660995,0.0704594179987907,0.0410432107746601,0.0394371077418327,0.0229362677782773,0.0424223989248275,0.0368934422731399,0.1827704161405563,0.0756228417158126,0.0165400635451078,0.0730297565460205,0.0861092582345008,0.1869485229253769,0.225257858633995,0.0419882200658321,0.0014529105974361,0.0517994351685047,0.0083236470818519,0.0195058472454547,0.0022533338051289,0.0590571649372577,0.019317626953125
When was this castle reopened to the public?,1990,['December 2011'],"['2000', 'Not a clue', '1997', 'Tourists beware', '2000', '25 years ago', '1980', 'Recently', '2015', '1980']",0,-5.929013358578495,0.9219181552039464,-1.2390185304764114,0.1095978523507593,0.0177298355847597,0.0021092139650136,0.0012140688486397,0.0029306542128324,0.0048486157320439,0.0027265327516943,0.0048414543271064,0.0008092456264421,0.0008607964264228,0.0008237973088398,0.0006685162661597,0.0012365704169496,0.0012311172904446,0.0042654587887227,0.0268165413290262,0.0024046767503023,0.0141713405027985,0.0283432193100452,0.0017498051747679,0.0015138931339606,0.0012426066678017,0.0016613518819212,0.0007758444990031,0.0014253610279411,0.0011563650332391,0.176025390625
What type of plantain does this plant resemble?,Banana,['sea'],"['Banana', 'Tulip', 'Corn', 'Lilac', 'Strawberry', 'Onions', 'Banana', 'Banana', 'None', 'Banana']",0,-7.241293126786049,0.9681394420353232,-1.3574204344302416,0.117351904803706,0.4085692465305328,0.0133323715999722,0.0256509911268949,0.0220121815800666,0.1606180071830749,0.0784704238176345,0.2079481333494186,0.0054682707414031,0.0318810790777206,0.0121243046596646,0.0179887190461158,0.0194569006562232,0.0684801787137985,0.0206880886107683,0.302132785320282,0.0151000898331403,0.2587743401527405,0.3304951786994934,0.4295096099376678,0.0176978930830955,0.0756259635090828,0.2625357508659363,0.0707230865955352,0.1576177924871444,0.6373792290687561,0.6005859375
In what city is this church located?,London,['Coventry'],"['London', 'London', 'London', 'London', 'London', 'Dublin', 'London', 'London', 'Chicago', 'City']",0,-3.5160610628295883,0.9782222036896232,-0.9176436014706268,0.1505357490927946,0.95869380235672,0.0280971564352512,0.2320855110883712,0.0126238139346241,0.0920305699110031,0.6433066725730896,0.6947538256645203,0.28734290599823,0.1192039921879768,0.3016825914382934,0.1489443182945251,0.5451341271400452,0.2046335488557815,0.0018513544928282,0.0099413972347974,0.0747880339622497,0.0764829590916633,0.0007783176843076,0.0084521500393748,0.0311151333153247,0.132392480969429,0.0837856903672218,0.0105684492737054,0.0332915149629116,0.435130774974823,0.30078125
What does the high protein content of this plant do to low-quality tropical forages?,Improve,['complement'],"[""It doesn't have"", 'Protect', 'Improve', 'Promotes animal health', 'Helps grow', 'Make them into a meal.', 'Increase', 'It makes low-quality tropical forages go up in value', 'Glorify', 'Improves']",0,-3.8185940836328154,0.9902667934862084,-1.7687591183066775,0.1074780379957493,0.1667561680078506,0.1390452980995178,0.0816072151064872,0.2858963906764984,0.0797575041651725,0.2419118881225586,0.0179665628820657,0.0112381847575306,0.1287028491497039,0.0309178698807954,0.2097782641649246,0.1050566062331199,0.0370741486549377,0.0015677603660151,0.0321063809096813,0.0051916553638875,0.049248743802309,0.0095256250351667,0.0077609252184629,0.0008648908114992,0.007942896336317,0.0049811685457825,0.00139598431997,0.0007615580689162,0.0368493571877479,0.014404296875
